,STATION,AWND,AVG PRECIP,TOTAL PRECIP,AVG SNOW,TOTAL SNOW,AVG TEMP,AVG MAX TEMP,MAX TEMP,AVG MIN TEMP,MIN TEMP,TAVG2,LATITUDE,LONGITUDE,ELEVATION,Begin,End,fire
3183,USW00093138,7.16,0.0,0.0,0.0,0.0,60.5037037,85.57142857,93.0,56.71428571,50.0,71.14285714,33.82216,-116.50433,124.7,2015-04-07,2015-04-13,None
3184,USW00093138,6.55,0.0,0.0,0.0,0.0,60.5037037,90.28571429,96.0,62.14285714,59.0,76.21428571,33.82216,-116.50433,124.7,2015-04-14,2015-04-20,None
3185,USW00093138,9.971428571,0.0,0.0,0.0,0.0,60.5037037,82.57142857,91.0,60.57142857,57.0,71.57142857,33.82216,-116.50433,124.7,2015-04-21,2015-04-27,None
3186,USW00093138,7.382857143,0.0,0.0,0.0,0.0,60.6479092,98.14285714,102.0,70.28571429,67.0,84.21428571,33.82216,-116.50433,124.7,2015-04-28,2015-05-04,None
3187,USW00093138,9.555714286,0.0,0.0,0.0,0.0,60.7921147,84.28571429,96.0,60.85714286,55.0,72.57142857,33.82216,-116.50433,124.7,2015-05-05,2015-05-11,None
3188,USW00093138,8.725714286,0.01714285714,0.12,0.0,0.0,60.7921147,81.57142857,92.0,59.0,52.0,70.28571429,33.82216,-116.50433,124.7,2015-05-12,2015-05-18,None
3189,USW00093138,11.92142857,0.0,0.0,0.0,0.0,60.7921147,85.28571429,91.0,62.14285714,59.0,73.71428571,33.82216,-116.50433,124.7,2015-05-19,2015-05-25,None
3190,USW00093138,6.68,0.0,0.0,0.0,0.0,68.55161291,99.57142857,105.0,70.28571429,64.0,84.92857143,33.82216,-116.50433,124.7,2015-05-26,2015-06-01,None
3191,USW00093138,8.851428571,0.0,0.0,0.0,0.0,76.31111111,97.71428571,107.0,68.57142857,64.0,83.14285714,33.82216,-116.50433,124.7,2015-06-02,2015-06-08,None
3192,USW00093138,8.277142857,0.0,0.0,0.0,0.0,76.31111111,104.1428571,112.0,76.57142857,72.0,90.35714286,33.82216,-116.50433,124.7,2015-06-09,2015-06-15,None
3193,USW00093138,6.421428571,0.0,0.0,0.0,0.0,76.31111111,111.5714286,116.0,79.42857143,78.0,95.5,33.82216,-116.50433,124.7,2015-06-16,2015-06-22,None
3194,USW00093138,5.432857143,0.0,0.0,0.0,0.0,76.31111111,107.5714286,112.0,81.0,76.0,94.28571429,33.82216,-116.50433,124.7,2015-06-23,2015-06-29,None
3195,USW00093138,7.988571429,0.0,0.0,0.0,0.0,75.60896058,107.0,111.0,83.14285714,78.0,95.07142857,33.82216,-116.50433,124.7,2015-06-30,2015-07-06,None
3196,USW00093138,10.19142857,0.0,0.0,0.0,0.0,74.90681004,101.1428571,109.0,73.28571429,70.0,87.21428571,33.82216,-116.50433,124.7,2015-07-07,2015-07-13,None
3197,USW00093138,6.775714286,0.06,0.42,0.0,0.0,74.90681004,102.0,109.0,75.28571429,73.0,88.64285714,33.82216,-116.50433,124.7,2015-07-14,2015-07-20,None
3198,USW00093138,9.715714286,0.0,0.0,0.0,0.0,74.90681004,105.0,110.0,76.42857143,74.0,90.71428571,33.82216,-116.50433,124.7,2015-07-21,2015-07-27,None
3199,USW00093138,6.808571429,0.0,0.0,0.0,0.0,77.47670251,109.0,113.0,81.85714286,74.0,95.42857143,33.82216,-116.50433,124.7,2015-07-28,2015-08-03,None
3200,USW00093138,6.934285714,0.0,0.0,0.0,0.0,80.04659498,108.5714286,114.0,76.85714286,72.0,92.71428571,33.82216,-116.50433,124.7,2015-08-04,2015-08-10,minor
3201,USW00093138,6.678571429,0.0,0.0,0.0,0.0,80.04659498,112.8571429,118.0,84.85714286,76.0,98.85714286,33.82216,-116.50433,124.7,2015-08-11,2015-08-17,None
3202,USW00093138,6.295714286,0.0,0.0,0.0,0.0,80.04659498,107.5714286,111.0,79.71428571,78.0,93.64285714,33.82216,-116.50433,124.7,2015-08-18,2015-08-24,None
3203,USW00093138,6.998571429,0.0,0.0,0.0,0.0,80.04659498,109.0,115.0,85.0,79.0,97.0,33.82216,-116.50433,124.7,2015-08-25,2015-08-31,None
3204,USW00093138,6.582857143,0.0,0.0,0.0,0.0,76.09259259,101.8571429,107.0,74.42857143,69.0,88.14285714,33.82216,-116.50433,124.7,2015-09-01,2015-09-07,None
3205,USW00093138,5.944285714,0.0,0.0,0.0,0.0,76.09259259,103.0,110.0,82.57142857,78.0,92.78571429,33.82216,-116.50433,124.7,2015-09-08,2015-09-14,None
3206,USW00093138,6.742857143,0.02,0.14,0.0,0.0,76.09259259,96.42857143,106.0,73.85714286,67.0,85.14285714,33.82216,-116.50433,124.7,2015-09-15,2015-09-21,None
3207,USW00093138,5.848571429,0.0,0.0,0.0,0.0,76.09259259,104.0,109.0,79.0,75.0,91.5,33.82216,-116.50433,124.7,2015-09-22,2015-09-28,None
3208,USW00093138,7.478571429,0.0,0.0,0.0,0.0,72.28285544,94.71428571,105.0,71.28571429,69.0,83.0,33.82216,-116.50433,124.7,2015-09-29,2015-10-05,None
3209,USW00093138,6.135714286,0.0,0.0,0.0,0.0,68.47311828,97.42857143,102.0,72.42857143,65.0,84.92857143,33.82216,-116.50433,124.7,2015-10-06,2015-10-12,None
3210,USW00093138,6.484285714,0.02142857143,0.15,0.0,0.0,68.47311828,92.57142857,100.0,73.85714286,65.0,83.21428571,33.82216,-116.50433,124.7,2015-10-13,2015-10-19,None
3211,USW00093138,5.401428571,0.0,0.0,0.0,0.0,68.47311828,89.57142857,93.0,65.14285714,62.0,77.35714286,33.82216,-116.50433,124.7,2015-10-20,2015-10-26,None
3212,USW00093138,7.988571429,0.0,0.0,0.0,0.0,61.11989248,89.0,94.0,65.0,59.0,77.0,33.82216,-116.50433,124.7,2015-10-27,2015-11-02,None
3213,USW00093138,6.007142857,0.0,0.0,0.0,0.0,53.76666667,74.57142857,79.0,51.85714286,47.0,63.21428571,33.82216,-116.50433,124.7,2015-11-03,2015-11-09,None
3214,USW00093138,6.581428571,0.0,0.0,0.0,0.0,53.76666667,74.28571429,80.0,49.71428571,46.0,62.0,33.82216,-116.50433,124.7,2015-11-10,2015-11-16,None
3215,USW00093138,4.761428571,0.0,0.0,0.0,0.0,53.76666667,81.28571429,84.0,51.0,45.0,66.14285714,33.82216,-116.50433,124.7,2015-11-17,2015-11-23,None
3216,USW00093138,5.08,0.0,0.0,0.0,0.0,53.76666667,65.85714286,73.0,45.28571429,40.0,55.57142857,33.82216,-116.50433,124.7,2015-11-24,2015-11-30,None
3217,USW00093138,4.601428571,0.0,0.0,0.0,0.0,47.98207885,72.57142857,78.0,44.57142857,40.0,58.57142857,33.82216,-116.50433,124.7,2015-12-01,2015-12-07,None
3218,USW00093138,5.657142857,0.002857142857,0.02,0.0,0.0,47.98207885,70.42857143,78.0,45.71428571,39.0,58.07142857,33.82216,-116.50433,124.7,2015-12-08,2015-12-14,None
3219,USW00093138,4.025714286,0.002857142857,0.02,0.0,0.0,47.98207885,64.28571429,68.0,39.57142857,37.0,51.92857143,33.82216,-116.50433,124.7,2015-12-15,2015-12-21,None
3220,USW00093138,6.901428571,0.0,0.0,0.0,0.0,47.98207885,64.14285714,74.0,45.57142857,33.0,54.85714286,33.82216,-116.50433,124.7,2015-12-22,2015-12-28,None
3221,USW00093138,3.897142857,0.0,0.0,0.0,0.0,48.44982079,62.85714286,66.0,40.42857143,36.0,51.64285714,33.82216,-116.50433,124.7,2015-12-29,2016-01-04,None
3222,USW00093138,3.195714286,0.3028571429,2.12,0.0,0.0,48.91756272,60.71428571,66.0,43.42857143,39.0,52.07142857,33.82216,-116.50433,124.7,2016-01-05,2016-01-11,None
3223,USW00093138,3.865714286,0.0,0.0,0.0,0.0,48.91756272,68.42857143,72.0,43.71428571,37.0,56.07142857,33.82216,-116.50433,124.7,2016-01-12,2016-01-18,None
3224,USW00093138,3.801428571,0.0,0.0,0.0,0.0,48.91756272,72.28571429,74.0,48.57142857,44.0,60.42857143,33.82216,-116.50433,124.7,2016-01-19,2016-01-25,None
3225,USW00093138,5.944285714,0.02,0.14,0.0,0.0,53.83026731,70.28571429,76.0,48.42857143,46.0,59.35714286,33.82216,-116.50433,124.7,2016-01-26,2016-02-01,None
3226,USW00093138,5.018571429,0.0,0.0,0.0,0.0,58.74297189,72.85714286,84.0,47.14285714,35.0,60.0,33.82216,-116.50433,124.7,2016-02-02,2016-02-08,None
3227,USW00093138,5.944285714,0.0,0.0,0.0,0.0,58.74297189,87.71428571,91.0,58.71428571,53.0,73.21428571,33.82216,-116.50433,124.7,2016-02-09,2016-02-15,None
3228,USW00093138,5.975714286,0.0,0.0,0.0,0.0,58.74297189,84.28571429,90.0,56.14285714,52.0,70.21428571,33.82216,-116.50433,124.7,2016-02-16,2016-02-22,None
3229,USW00093138,4.505714286,0.0,0.0,0.0,0.0,58.74297189,85.42857143,90.0,55.85714286,52.0,70.64285714,33.82216,-116.50433,124.7,2016-02-23,2016-02-29,None
3230,USW00093138,5.848571429,0.0,0.0,0.0,0.0,56.86021505,83.0,91.0,58.71428571,49.0,70.85714286,33.82216,-116.50433,124.7,2016-03-01,2016-03-07,None
3231,USW00093138,6.645714286,0.002857142857,0.02,0.0,0.0,56.86021505,80.57142857,90.0,53.42857143,45.0,67.0,33.82216,-116.50433,124.7,2016-03-08,2016-03-14,None
3232,USW00093138,5.368571429,0.0,0.0,0.0,0.0,56.86021505,90.57142857,94.0,60.0,54.0,75.28571429,33.82216,-116.50433,124.7,2016-03-15,2016-03-21,None
3233,USW00093138,7.7,0.0,0.0,0.0,0.0,56.86021505,83.28571429,90.0,56.85714286,54.0,70.07142857,33.82216,-116.50433,124.7,2016-03-22,2016-03-28,None
3234,USW00093138,6.455714286,0.0,0.0,0.0,0.0,58.63751493,83.14285714,94.0,54.42857143,46.0,68.78571429,33.82216,-116.50433,124.7,2016-03-29,2016-04-04,None
3235,USW00093138,6.452857143,0.01571428571,0.11,0.0,0.0,60.41481481,84.28571429,97.0,63.0,57.0,73.64285714,33.82216,-116.50433,124.7,2016-04-05,2016-04-11,None
3236,USW00093138,8.595714286,0.0,0.0,0.0,0.0,60.41481481,89.0,94.0,60.28571429,56.0,74.64285714,33.82216,-116.50433,124.7,2016-04-12,2016-04-18,None
3237,USW00093138,8.244285714,0.004285714286,0.03,0.0,0.0,60.41481481,91.85714286,99.0,62.0,55.0,76.92857143,33.82216,-116.50433,124.7,2016-04-19,2016-04-25,None
3238,USW00093138,9.202857143,0.0,0.0,0.0,0.0,61.25041816,84.0,92.0,57.85714286,50.0,70.92857143,33.82216,-116.50433,124.7,2016-04-26,2016-05-02,None
3239,USW00093138,9.108571429,0.0,0.0,0.0,0.0,62.08602151,85.71428571,98.0,62.0,56.0,73.85714286,33.82216,-116.50433,124.7,2016-05-03,2016-05-09,None
3240,USW00093138,9.012857143,0.0,0.0,0.0,0.0,62.08602151,94.85714286,101.0,67.0,63.0,80.92857143,33.82216,-116.50433,124.7,2016-05-10,2016-05-16,None
3241,USW00093138,10.89571429,0.002857142857,0.02,0.0,0.0,62.08602151,90.42857143,99.0,63.14285714,57.0,76.78571429,33.82216,-116.50433,124.7,2016-05-17,2016-05-23,None
3242,USW00093138,10.86571429,0.0,0.0,0.0,0.0,62.08602151,90.85714286,99.0,65.33333333,61.0,78.0952381,33.82216,-116.50433,124.7,2016-05-24,2016-05-30,None
3243,USW00093138,7.061428571,0.0,0.0,0.0,0.0,69.69671446,108.2857143,116.0,74.57142857,72.0,91.42857143,33.82216,-116.50433,124.7,2016-05-31,2016-06-06,None
3244,USW00093138,8.531428571,0.0,0.0,0.0,0.0,77.30740741,98.28571429,105.0,73.42857143,66.0,85.85714286,33.82216,-116.50433,124.7,2016-06-07,2016-06-13,None
3245,USW00093138,7.094285714,0.0,0.0,0.0,0.0,77.30740741,106.4285714,122.0,72.71428571,66.0,89.57142857,33.82216,-116.50433,124.7,2016-06-14,2016-06-20,None
3246,USW00093138,7.412857143,0.0,0.0,0.0,0.0,77.30740741,109.5714286,112.0,81.85714286,77.0,95.71428571,33.82216,-116.50433,124.7,2016-06-21,2016-06-27,None
3247,USW00093138,8.181428571,0.0,0.0,0.0,0.0,78.84904421,108.1428571,116.0,83.0,76.0,95.57142857,33.82216,-116.50433,124.7,2016-06-28,2016-07-04,None
3248,USW00093138,8.788571429,0.0,0.0,0.0,0.0,80.390681,107.1428571,112.0,75.71428571,74.0,91.42857143,33.82216,-116.50433,124.7,2016-07-05,2016-07-11,None
3249,USW00093138,6.807142857,0.0,0.0,0.0,0.0,80.390681,109.8571429,114.0,78.71428571,74.0,94.28571429,33.82216,-116.50433,124.7,2016-07-12,2016-07-18,None
3250,USW00093138,6.2,0.0,0.0,0.0,0.0,80.390681,110.7142857,117.0,85.0,80.0,97.85714286,33.82216,-116.50433,124.7,2016-07-19,2016-07-25,None
3251,USW00093138,7.51,0.0,0.0,0.0,0.0,79.72401434,109.5714286,117.0,86.71428571,83.0,98.14285714,33.82216,-116.50433,124.7,2016-07-26,2016-08-01,None
3252,USW00093138,6.71,0.0,0.0,0.0,0.0,79.05734767,107.8571429,110.0,81.14285714,77.0,94.5,33.82216,-116.50433,124.7,2016-08-02,2016-08-08,None
3253,USW00093138,6.074285714,0.0,0.0,0.0,0.0,79.05734767,109.1428571,116.0,80.85714286,74.0,95.0,33.82216,-116.50433,124.7,2016-08-09,2016-08-15,None
3254,USW00093138,5.944285714,0.0,0.0,0.0,0.0,79.05734767,108.0,115.0,81.57142857,78.0,94.78571429,33.82216,-116.50433,124.7,2016-08-16,2016-08-22,None
3255,USW00093138,5.655714286,0.0,0.0,0.0,0.0,79.05734767,105.5714286,112.0,76.85714286,73.0,91.21428571,33.82216,-116.50433,124.7,2016-08-23,2016-08-29,None
3256,USW00093138,7.701428571,0.0,0.0,0.0,0.0,75.45089606,103.5714286,114.0,75.57142857,65.0,89.57142857,33.82216,-116.50433,124.7,2016-08-30,2016-09-05,None
3257,USW00093138,6.997142857,0.0,0.0,0.0,0.0,71.84444444,102.7142857,109.0,73.57142857,67.0,88.14285714,33.82216,-116.50433,124.7,2016-09-06,2016-09-12,None
3258,USW00093138,7.094285714,0.0,0.0,0.0,0.0,71.84444444,97.71428571,106.0,66.85714286,60.0,82.28571429,33.82216,-116.50433,124.7,2016-09-13,2016-09-19,None
3259,USW00093138,4.984285714,0.1314285714,0.92,0.0,0.0,71.84444444,91.28571429,99.0,69.57142857,63.0,80.42857143,33.82216,-116.50433,124.7,2016-09-20,2016-09-26,None
3260,USW00093138,6.518571429,0.0,0.0,0.0,0.0,69.00068938,93.85714286,99.0,71.0,64.0,82.42857143,33.82216,-116.50433,124.7,2016-09-27,2016-10-03,None
3261,USW00093138,6.005714286,0.0,0.0,0.0,0.0,66.15693431,92.71428571,97.0,66.28571429,62.0,79.5,33.82216,-116.50433,124.7,2016-10-04,2016-10-10,None
3262,USW00093138,5.655714286,0.0,0.0,0.0,0.0,66.15693431,93.0,96.0,63.28571429,61.0,78.14285714,33.82216,-116.50433,124.7,2016-10-11,2016-10-17,None
3263,USW00093138,4.505714286,0.01285714286,0.09,0.0,0.0,66.15693431,89.71428571,95.0,65.42857143,62.0,77.57142857,33.82216,-116.50433,124.7,2016-10-18,2016-10-24,None
3264,USW00093138,4.985714286,0.0,0.0,0.0,0.0,66.15693431,86.85714286,91.0,64.28571429,60.0,75.57142857,33.82216,-116.50433,124.7,2016-10-25,2016-10-31,None
3265,USW00093138,5.334285714,0.0,0.0,0.0,0.0,59.44488189,87.57142857,93.0,60.71428571,54.0,74.14285714,33.82216,-116.50433,124.7,2016-11-01,2016-11-07,None
3266,USW00093138,5.208571429,0.0,0.0,0.0,0.0,59.44488189,89.0,92.0,62.28571429,58.0,75.64285714,33.82216,-116.50433,124.7,2016-11-08,2016-11-14,None
3267,USW00093138,4.762857143,0.02,0.14,0.0,0.0,59.44488189,76.57142857,87.0,55.28571429,47.0,65.92857143,33.82216,-116.50433,124.7,2016-11-15,2016-11-21,None
3268,USW00093138,4.57,0.008571428571,0.06,0.0,0.0,59.44488189,71.85714286,78.0,47.57142857,43.0,59.71428571,33.82216,-116.50433,124.7,2016-11-22,2016-11-28,None
3269,USW00093138,6.295714286,0.0,0.0,0.0,0.0,54.49865062,68.42857143,73.0,48.57142857,43.0,58.5,33.82216,-116.50433,124.7,2016-11-29,2016-12-05,None
3270,USW00093138,4.408571429,0.0,0.0,0.0,0.0,49.55241935,70.71428571,75.0,49.28571429,45.0,60.0,33.82216,-116.50433,124.7,2016-12-06,2016-12-12,None
3271,USW00093138,4.698571429,0.01,0.07,0.0,0.0,49.55241935,69.71428571,76.0,48.28571429,38.0,59.0,33.82216,-116.50433,124.7,2016-12-13,2016-12-19,None
3272,USW00093138,3.611428571,0.1728571429,1.21,0.0,0.0,49.55241935,61.0,71.0,46.28571429,38.0,53.64285714,33.82216,-116.50433,124.7,2016-12-20,2016-12-26,None
3273,USW00093138,3.42,0.03285714286,0.23,0.0,0.0,48.46438172,65.28571429,74.0,45.0,41.0,55.14285714,33.82216,-116.50433,124.7,2016-12-27,2017-01-02,None
3274,USW00093138,3.674285714,0.01857142857,0.13,0.0,0.0,47.37634409,64.85714286,70.0,45.85714286,42.0,55.35714286,33.82216,-116.50433,124.7,2017-01-03,2017-01-09,None
3275,USW00093138,4.058571429,0.07571428571,0.53,0.0,0.0,47.37634409,66.14285714,71.0,48.71428571,45.0,57.42857143,33.82216,-116.50433,124.7,2017-01-10,2017-01-16,None
3276,USW00093138,4.89,0.4085714286,2.86,0.0,0.0,47.37634409,61.14285714,70.0,45.85714286,41.0,53.5,33.82216,-116.50433,124.7,2017-01-17,2017-01-23,None
3277,USW00093138,4.697142857,0.0,0.0,0.0,0.0,47.37634409,67.42857143,78.0,42.28571429,37.0,54.85714286,33.82216,-116.50433,124.7,2017-01-24,2017-01-30,None
3278,USW00093138,3.545714286,0.0,0.0,0.0,0.0,49.58102919,72.85714286,77.0,49.71428571,47.0,61.28571429,33.82216,-116.50433,124.7,2017-01-31,2017-02-06,None
3279,USW00093138,5.657142857,0.0,0.0,0.0,0.0,51.78571429,80.28571429,85.0,58.14285714,53.0,69.21428571,33.82216,-116.50433,124.7,2017-02-07,2017-02-13,None
3280,USW00093138,4.537142857,0.06857142857,0.48,0.0,0.0,51.78571429,73.57142857,84.0,54.85714286,52.0,64.21428571,33.82216,-116.50433,124.7,2017-02-14,2017-02-20,None
3281,USW00093138,5.591428571,0.1671428571,1.17,0.0,0.0,51.78571429,67.85714286,76.0,50.0,43.0,58.92857143,33.82216,-116.50433,124.7,2017-02-21,2017-02-27,None
3282,USW00093138,5.368571429,0.0,0.0,0.0,0.0,55.46633385,73.57142857,81.0,50.42857143,45.0,62.0,33.82216,-116.50433,124.7,2017-02-28,2017-03-06,None
3283,USW00093138,5.178571429,0.0,0.0,0.0,0.0,59.14695341,89.0,98.0,59.0,47.0,74.0,33.82216,-116.50433,124.7,2017-03-07,2017-03-13,None
3284,USW00093138,5.24,0.0,0.0,0.0,0.0,59.14695341,94.28571429,97.0,65.28571429,63.0,79.78571429,33.82216,-116.50433,124.7,2017-03-14,2017-03-20,None
3285,USW00093138,8.66,0.0,0.0,0.0,0.0,59.14695341,82.28571429,86.0,57.57142857,51.0,69.92857143,33.82216,-116.50433,124.7,2017-03-21,2017-03-27,None
3286,USW00093138,8.821428571,0.0,0.0,0.0,0.0,60.44419914,88.57142857,93.0,58.71428571,55.0,73.64285714,33.82216,-116.50433,124.7,2017-03-28,2017-04-03,None
3287,USW00093138,6.007142857,0.0,0.0,0.0,0.0,61.74144487,87.28571429,94.0,59.42857143,56.0,73.35714286,33.82216,-116.50433,124.7,2017-04-04,2017-04-10,None
3288,USW00093138,6.68,0.0,0.0,0.0,0.0,61.74144487,90.28571429,93.0,61.28571429,58.0,75.78571429,33.82216,-116.50433,124.7,2017-04-11,2017-04-17,None
3289,USW00093138,8.244285714,0.0,0.0,0.0,0.0,61.74144487,94.71428571,99.0,65.14285714,62.0,79.92857143,33.82216,-116.50433,124.7,2017-04-18,2017-04-24,None
3290,USW00093138,9.011428571,0.0,0.0,0.0,0.0,63.25003278,92.14285714,102.0,64.57142857,61.0,78.35714286,33.82216,-116.50433,124.7,2017-04-25,2017-05-01,None
3291,USW00093138,7.7,0.0,0.0,0.0,0.0,64.75862069,94.0,107.0,64.42857143,53.0,79.21428571,33.82216,-116.50433,124.7,2017-05-02,2017-05-08,None
3292,USW00093138,9.138571429,0.0,0.0,0.0,0.0,64.75862069,87.14285714,99.0,61.85714286,58.0,74.5,33.82216,-116.50433,124.7,2017-05-09,2017-05-15,None
3293,USW00093138,7.988571429,0.0,0.0,0.0,0.0,64.75862069,94.71428571,109.0,65.42857143,55.0,80.07142857,33.82216,-116.50433,124.7,2017-05-16,2017-05-22,None
3294,USW00093138,8.437142857,0.0,0.0,0.0,0.0,64.75862069,101.5714286,111.0,69.0,63.0,85.28571429,33.82216,-116.50433,124.7,2017-05-23,2017-05-29,None
3295,USW00093138,6.518571429,0.0,0.0,0.0,0.0,70.44042146,102.4285714,108.0,72.71428571,68.0,87.57142857,33.82216,-116.50433,124.7,2017-05-30,2017-06-05,minor
3296,USW00093138,9.905714286,0.0,0.0,0.0,0.0,76.12222222,97.42857143,104.0,69.42857143,63.0,83.42857143,33.82216,-116.50433,124.7,2017-06-06,2017-06-12,None
3297,USW00093138,5.462857143,0.0,0.0,0.0,0.0,76.12222222,111.5714286,119.0,75.0,63.0,93.28571429,33.82216,-116.50433,124.7,2017-06-13,2017-06-19,minor
3298,USW00093138,7.444285714,0.0,0.0,0.0,0.0,76.12222222,118.1428571,122.0,83.85714286,81.0,101.0,33.82216,-116.50433,124.7,2017-06-20,2017-06-26,minor
3299,USW00093138,7.574285714,0.0,0.0,0.0,0.0,78.54856631,110.1428571,115.0,75.71428571,72.0,92.92857143,33.82216,-116.50433,124.7,2017-06-27,2017-07-03,None
3300,USW00093138,5.944285714,0.0,0.0,0.0,0.0,80.97491039,114.1428571,122.0,85.57142857,78.0,99.85714286,33.82216,-116.50433,124.7,2017-07-04,2017-07-10,None
3301,USW00093138,7.224285714,0.0,0.0,0.0,0.0,80.97491039,110.7142857,115.0,84.85714286,83.0,97.78571429,33.82216,-116.50433,124.7,2017-07-11,2017-07-17,None
3302,USW00093138,5.495714286,0.008571428571,0.06,0.0,0.0,80.97491039,107.1428571,111.0,82.85714286,79.0,95.0,33.82216,-116.50433,124.7,2017-07-18,2017-07-24,None
3303,USW00093138,6.165714286,0.002857142857,0.02,0.0,0.0,80.97491039,110.1428571,115.0,82.71428571,82.0,96.42857143,33.82216,-116.50433,124.7,2017-07-25,2017-07-31,None
3304,USW00093138,6.327142857,0.1014285714,0.71,0.0,0.0,79.29032258,106.4285714,111.0,83.28571429,75.0,94.85714286,33.82216,-116.50433,124.7,2017-08-01,2017-08-07,None
3305,USW00093138,6.52,0.0,0.0,0.0,0.0,79.29032258,110.0,111.0,81.28571429,75.0,95.64285714,33.82216,-116.50433,124.7,2017-08-08,2017-08-14,major
3306,USW00093138,7.128571429,0.0,0.0,0.0,0.0,79.29032258,104.7142857,108.0,74.85714286,71.0,89.78571429,33.82216,-116.50433,124.7,2017-08-15,2017-08-21,None
3307,USW00093138,7.127142857,0.0,0.0,0.0,0.0,79.29032258,111.8571429,117.0,82.71428571,78.0,97.28571429,33.82216,-116.50433,124.7,2017-08-22,2017-08-28,None
3308,USW00093138,7.35,0.0,0.0,0.0,0.0,75.38405018,109.5714286,116.0,87.57142857,82.0,98.57142857,33.82216,-116.50433,124.7,2017-08-29,2017-09-04,None
3309,USW00093138,5.944285714,0.1714285714,1.2,0.0,0.0,71.47777778,103.2857143,109.0,79.14285714,70.0,91.21428571,33.82216,-116.50433,124.7,2017-09-05,2017-09-11,None
3310,USW00093138,8.948571429,0.0,0.0,0.0,0.0,71.47777778,97.42857143,109.0,71.71428571,67.0,84.57142857,33.82216,-116.50433,124.7,2017-09-12,2017-09-18,None
3311,USW00093138,8.5,0.0,0.0,0.0,0.0,71.47777778,89.14285714,93.0,65.28571429,61.0,77.21428571,33.82216,-116.50433,124.7,2017-09-19,2017-09-25,None
3312,USW00093138,6.232857143,0.0,0.0,0.0,0.0,69.83028674,97.42857143,102.0,68.42857143,65.0,82.92857143,33.82216,-116.50433,124.7,2017-09-26,2017-10-02,None
3313,USW00093138,5.688571429,0.0,0.0,0.0,0.0,68.1827957,93.71428571,101.0,66.14285714,61.0,79.92857143,33.82216,-116.50433,124.7,2017-10-03,2017-10-09,None
3314,USW00093138,4.571428571,0.0,0.0,0.0,0.0,68.1827957,94.28571429,100.0,64.57142857,59.0,79.42857143,33.82216,-116.50433,124.7,2017-10-10,2017-10-16,None
3315,USW00093138,5.912857143,0.0,0.0,0.0,0.0,68.1827957,95.0,104.0,67.71428571,64.0,81.35714286,33.82216,-116.50433,124.7,2017-10-17,2017-10-23,None
3316,USW00093138,5.752857143,0.0,0.0,0.0,0.0,68.1827957,97.14285714,102.0,69.42857143,62.0,83.28571429,33.82216,-116.50433,124.7,2017-10-24,2017-10-30,None
3317,USW00093138,4.441428571,0.0,0.0,0.0,0.0,64.30436082,80.42857143,83.0,58.42857143,56.0,69.42857143,33.82216,-116.50433,124.7,2017-10-31,2017-11-06,None
3318,USW00093138,3.642857143,0.0,0.0,0.0,0.0,60.42592593,83.42857143,86.0,59.71428571,56.0,71.57142857,33.82216,-116.50433,124.7,2017-11-07,2017-11-13,None
3319,USW00093138,3.835714286,0.0,0.0,0.0,0.0,60.42592593,82.42857143,88.0,57.71428571,51.0,70.07142857,33.82216,-116.50433,124.7,2017-11-14,2017-11-20,minor
3320,USW00093138,4.217142857,0.0,0.0,0.0,0.0,60.42592593,89.0,96.0,59.42857143,53.0,74.21428571,33.82216,-116.50433,124.7,2017-11-21,2017-11-27,None
3321,USW00093138,4.475714286,0.0,0.0,0.0,0.0,57.96385902,78.0,83.0,54.85714286,51.0,66.42857143,33.82216,-116.50433,124.7,2017-11-28,2017-12-04,None
3322,USW00093138,6.52,0.0,0.0,0.0,0.0,55.50179211,78.42857143,85.0,54.57142857,50.0,66.5,33.82216,-116.50433,124.7,2017-12-05,2017-12-11,None
3323,USW00093138,5.688571429,0.0,0.0,0.0,0.0,55.50179211,76.85714286,85.0,51.14285714,48.0,64.0,33.82216,-116.50433,124.7,2017-12-12,2017-12-18,minor
3324,USW00093138,4.697142857,0.0,0.0,0.0,0.0,55.50179211,67.42857143,72.0,44.42857143,41.0,55.92857143,33.82216,-116.50433,124.7,2017-12-19,2017-12-25,None
3325,USW00093138,3.482857143,0.0,0.0,0.0,0.0,55.54480287,77.42857143,82.0,46.57142857,43.0,62.0,33.82216,-116.50433,124.7,2017-12-26,2018-01-01,None
3326,USW00093138,3.067142857,0.007142857143,0.05,0.0,0.0,55.58781362,78.71428571,86.0,55.57142857,51.0,67.14285714,33.82216,-116.50433,124.7,2018-01-02,2018-01-08,None
3327,USW00093138,3.514285714,0.2,1.4,0.0,0.0,55.58781362,74.71428571,81.0,50.85714286,48.0,62.78571429,33.82216,-116.50433,124.7,2018-01-09,2018-01-15,None
3328,USW00093138,4.507142857,0.0,0.0,0.0,0.0,55.58781362,72.71428571,78.0,49.57142857,43.0,61.14285714,33.82216,-116.50433,124.7,2018-01-16,2018-01-22,None
3329,USW00093138,5.527142857,0.0,0.0,0.05235602094,0.3664921466,55.58781362,77.57142857,85.0,51.0,45.0,64.28571429,33.82216,-116.50433,124.7,2018-01-23,2018-01-29,None
3330,USW00093138,4.697142857,0.0,0.0,0.06735448106,0.4714813674,53.63716078,85.71428571,91.0,55.71428571,53.0,70.71428571,33.82216,-116.50433,124.7,2018-01-30,2018-02-05,None
